Date,Weather,Year,Month,Hour,Holiday,Normalized_Temperature,Normalized_Feeling_Temperature,Normalized_Humidity,Windspeed,Count_of_Casual_Users,Count_of_Registered_Users,Count_of_Rented_Bikes
20/10/13,"Clear, Few clouds, Partly cloudy",2013,10,2,0,0.56375,0.538633333,0.888988764,0.452294382,0,5,5
04/07/14,"Clear, Few clouds, Partly cloudy",2014,7,10,1,0.8075,0.741744444,0.461123596,0.002247191,143,305,448
06/05/13,"Clear, Few clouds, Partly cloudy",2013,5,14,0,0.6025,0.635644444,0.408988764,0.45791236,86,128,214
06/02/14,"Clear, Few clouds, Partly cloudy",2014,2,0,0,0.251666667,0.257955556,0.651123596,0.135423596,7,14,21
19/11/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,11,2,0,0.3675,0.342188889,0.668988764,0.259317978,0,6,6
19/04/14,"Clear, Few clouds, Partly cloudy",2014,4,5,0,0.404166667,0.425211111,0.821123596,0.011235955,0,30,30
20/09/14,"Clear, Few clouds, Partly cloudy",2014,9,15,0,0.662916667,0.6262,0.481235955,0.205235955,60,232,292
16/08/14,"Clear, Few clouds, Partly cloudy",2014,8,7,0,0.647916667,0.615544444,0.695617978,0.23401236,16,449,465
22/11/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,11,20,0,0.460416667,0.462277778,1.006741573,0.2239,6,121,127
02/01/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,1,3,0,0.46125,0.470055556,0.94,0.195123596,2,5,7
22/02/14,"Clear, Few clouds, Partly cloudy",2014,2,1,0,0.325,0.346633333,0.701123596,0.138794382,3,4,7
09/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,18,0,0.3425,0.333755556,0.765617978,0.260441573,12,176,188
10/10/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,10,16,1,0.712083333,0.650844444,0.45,0.0896,154,248,402
15/06/13,"Clear, Few clouds, Partly cloudy",2013,6,20,0,0.670833333,0.622866667,0.447865169,0.167570787,57,273,330
10/11/14,"Clear, Few clouds, Partly cloudy",2014,11,23,0,0.365,0.3686,0.721235955,0.112365169,26,121,147
30/11/13,"Clear, Few clouds, Partly cloudy",2013,11,15,0,0.371666667,0.345522222,0.461123596,0.330647191,11,104,115
12/03/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,3,13,0,0.550416667,0.528533333,0.326741573,0.261565169,74,177,251
03/07/14,"Clear, Few clouds, Partly cloudy",2014,7,14,0,0.91125,0.784366667,0.255617978,0.197370787,69,242,311
09/06/14,"Clear, Few clouds, Partly cloudy",2014,6,3,0,0.63125,0.634533333,0.574494382,0,12,29,41
25/11/13,"Clear, Few clouds, Partly cloudy",2013,11,1,0,0.34375,0.370266667,0.762247191,0.002247191,2,12,14
03/12/13,"Clear, Few clouds, Partly cloudy",2013,12,18,0,0.34875,0.334966667,0.534494382,0.136547191,31,193,224
06/06/14,"Clear, Few clouds, Partly cloudy",2014,6,7,0,0.506666667,0.500911111,0.727865169,0.004494382,16,532,548
30/10/13,"Clear, Few clouds, Partly cloudy",2013,10,19,0,0.565833333,0.537522222,0.492247191,0.307488764,28,125,153
23/01/13,"Clear, Few clouds, Partly cloudy",2013,1,14,0,0.17,0.138066667,0.285617978,0.362694382,17,94,111
14/01/13,"Clear, Few clouds, Partly cloudy",2013,1,21,0,0.1625,0.2323,0.698988764,0.01011236,4,49,53
20/04/13,"Clear, Few clouds, Partly cloudy",2013,4,19,0,0.707083333,0.642511111,0.331235955,0.26381236,74,309,383
01/06/13,"Clear, Few clouds, Partly cloudy",2013,6,1,0,0.706666667,0.675588889,0.847865169,0.26381236,8,9,17
07/01/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,1,16,0,0.204583333,0.213211111,0.372247191,0.17431236,5,82,87
06/08/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,8,10,0,0.740833333,0.704777778,0.702247191,0.291465169,91,200,291
05/05/14,"Clear, Few clouds, Partly cloudy",2014,5,20,0,0.605,0.587466667,0.79011236,0.259317978,100,210,310
19/10/14,"Clear, Few clouds, Partly cloudy",2014,10,19,0,0.549583333,0.531311111,0.89011236,0.173188764,19,213,232
27/01/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,1,7,0,0.425416667,0.436422222,1.005617978,0.309735955,6,129,135
03/12/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,12,22,0,0.331666667,0.336077778,0.617865169,0.095217978,17,98,115
10/01/14,"Clear, Few clouds, Partly cloudy",2014,1,16,0,0.425416667,0.428644444,0.387865169,0.3582,15,226,241
29/01/13,"Clear, Few clouds, Partly cloudy",2013,1,4,0,0.164583333,0.193466667,0.691123596,0.111241573,1,3,4
14/03/14,"Clear, Few clouds, Partly cloudy",2014,3,19,0,0.648333333,0.637311111,0.34011236,0.175435955,70,403,473
16/08/14,"Clear, Few clouds, Partly cloudy",2014,8,10,0,0.74625,0.683366667,0.48,0.137670787,78,121,199
14/12/14,"Clear, Few clouds, Partly cloudy",2014,12,23,0,0.280833333,0.310222222,0.753370787,0.091847191,11,123,134
21/01/13,"Clear, Few clouds, Partly cloudy",2013,1,19,0,0.120416667,0.112211111,0.306741573,0.329523596,3,94,97
01/10/13,"Clear, Few clouds, Partly cloudy",2013,10,2,0,0.47125,0.456722222,0.641235955,0.419023596,21,46,67
16/01/14,"Clear, Few clouds, Partly cloudy",2014,1,14,1,0.24625,0.213211111,0.441123596,0.394841573,23,158,181
03/11/14,"Clear, Few clouds, Partly cloudy",2014,11,23,0,0.320833333,0.336633333,0.58011236,0.111241573,15,133,148
15/01/14,"Clear, Few clouds, Partly cloudy",2014,1,16,0,0.230416667,0.223211111,0.293370787,0.304117978,31,174,205
09/10/13,"Clear, Few clouds, Partly cloudy",2013,10,15,0,0.69125,0.649177778,0.516741573,0.165323596,198,209,407
28/09/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,9,2,0,0.610833333,0.557722222,0.887865169,0.2985,1,9,10
04/11/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,11,0,0,0.4125,0.410211111,0.83011236,0.01011236,11,32,43
18/01/14,"Clear, Few clouds, Partly cloudy",2014,1,13,0,0.3025,0.273811111,0.42,0.467194382,6,124,130
07/07/13,"Clear, Few clouds, Partly cloudy",2013,7,21,0,0.74875,0.682911111,0.628988764,0.1642,39,170,209
18/11/13,"Clear, Few clouds, Partly cloudy",2013,11,1,0,0.2675,0.2373,0.447865169,0.332894382,0,10,10
13/05/14,"Clear, Few clouds, Partly cloudy",2014,5,6,0,0.52375,0.506111111,0.681123596,0.17431236,6,15,21
09/06/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,6,19,0,0.852083333,0.753511111,0.395617978,0.330647191,55,272,327
29/07/14,"Clear, Few clouds, Partly cloudy",2014,7,19,0,0.765416667,0.699777778,0.552247191,0.165323596,143,300,443
22/12/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,12,10,0,0.4075,0.411322222,0.822247191,0.091847191,13,128,141
19/04/13,"Clear, Few clouds, Partly cloudy",2013,4,0,0,0.512083333,0.4898,0.557865169,0.225023596,2,23,25
06/01/13,"Clear, Few clouds, Partly cloudy",2013,1,15,0,0.291666667,0.284366667,0.367865169,0.002247191,8,55,63
10/09/14,"Clear, Few clouds, Partly cloudy",2014,9,14,0,0.6725,0.621755556,0.37011236,0.286970787,107,233,340
25/08/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,8,9,0,0.732083333,0.689022222,0.701123596,0.305241573,21,142,163
08/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,11,0,0.41,0.410211111,0.881235955,0.108994382,63,341,404
23/10/13,"Clear, Few clouds, Partly cloudy",2013,10,8,0,0.360416667,0.349055556,0.878988764,0.142165169,32,57,89
24/02/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,2,15,0,0.40875,0.420766667,0.873370787,0.199617978,11,83,94
18/04/13,"Clear, Few clouds, Partly cloudy",2013,4,23,0,0.5075,0.485355556,0.596741573,0.257070787,11,35,46
04/07/13,"Clear, Few clouds, Partly cloudy",2013,7,7,1,0.6675,0.614433333,0.834494382,0.1343,17,19,36
01/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,22,0,0.303333333,0.349966667,0.871123596,0.005617978,17,130,147
13/03/14,"Clear, Few clouds, Partly cloudy",2014,3,18,0,0.705416667,0.650844444,0.345617978,0.307488764,96,639,735
31/05/13,"Clear, Few clouds, Partly cloudy",2013,5,20,0,0.784166667,0.751844444,0.631235955,0.105623596,38,213,251
17/07/14,"Clear, Few clouds, Partly cloudy",2014,7,23,0,0.78375,0.759066667,0.592247191,0.201865169,22,140,162
14/05/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,5,14,0,0.5425,0.525755556,0.94,0.141041573,57,160,217
23/04/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,4,4,0,0.30625,0.296233333,0.818988764,0.294835955,0,4,4
23/04/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,4,15,0,0.371666667,0.335522222,0.622247191,0.3881,11,101,112
13/01/13,"Clear, Few clouds, Partly cloudy",2013,1,3,0,0.14375,0.124533333,0.504494382,0.329523596,0,4,4
23/02/14,"Clear, Few clouds, Partly cloudy",2014,2,20,0,0.465,0.461722222,0.442247191,0.14441236,23,247,270
11/02/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,2,0,0,0.310416667,0.309666667,0.711235955,0.139917978,3,51,54
27/11/13,"Clear, Few clouds, Partly cloudy",2013,11,10,0,0.468333333,0.456722222,0.726741573,0.291465169,58,131,189
29/07/14,"Clear, Few clouds, Partly cloudy",2014,7,2,0,0.668333333,0.629533333,0.747865169,0.143288764,33,80,113
13/06/13,"Clear, Few clouds, Partly cloudy",2013,6,13,0,0.7075,0.653066667,0.372247191,0.01011236,53,174,227
09/06/13,"Clear, Few clouds, Partly cloudy",2013,6,13,0,0.907916667,0.829866667,0.375617978,0.100835955,18,119,137
31/10/13,"Clear, Few clouds, Partly cloudy",2013,10,18,0,0.4025,0.412988889,0.663370787,0.100835955,30,393,423
27/02/14,"Clear, Few clouds, Partly cloudy",2014,2,21,0,0.47,0.457833333,0.363370787,0.285847191,14,182,196
30/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,0,0,0.322083333,0.3535,0.571123596,0.006741573,3,8,11
16/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,6,0,0.344583333,0.377488889,0.88011236,0,0,7,7
10/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,16,0,0.506666667,0.488688889,0.885617978,0.106747191,37,309,346
13/07/13,"Clear, Few clouds, Partly cloudy",2013,7,5,0,0.7425,0.697355556,0.58,0.201865169,4,22,26
06/04/13,"Clear, Few clouds, Partly cloudy",2013,4,6,0,0.25125,0.261488889,0.707865169,0.115735955,4,53,57
12/08/13,"Clear, Few clouds, Partly cloudy",2013,8,19,0,0.742083333,0.680588889,0.425617978,0.229517978,101,284,385
03/05/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,5,14,0,0.705833333,0.652055556,0.583370787,0.524647191,36,122,158
14/06/14,"Clear, Few clouds, Partly cloudy",2014,6,7,0,0.600416667,0.612211111,0.61011236,0.294835955,26,481,507
28/07/14,"Clear, Few clouds, Partly cloudy",2014,7,8,0,0.7525,0.700333333,0.664494382,0.17431236,36,128,164
12/08/13,"Clear, Few clouds, Partly cloudy",2013,8,9,0,0.722916667,0.662055556,0.35011236,0.14441236,27,178,205
01/07/14,"Clear, Few clouds, Partly cloudy",2014,7,14,0,0.932083333,0.836077778,0.331123596,0.257070787,98,346,444
01/08/13,"Clear, Few clouds, Partly cloudy",2013,8,14,0,0.9275,0.825977778,0.29,0.205235955,37,86,123
13/10/14,"Clear, Few clouds, Partly cloudy",2014,10,13,0,0.460833333,0.460055556,0.368988764,0.202988764,235,435,670
02/08/14,"Clear, Few clouds, Partly cloudy",2014,8,9,0,0.770416667,0.742855556,0.668988764,0.112365169,31,313,344
29/08/14,"Clear, Few clouds, Partly cloudy",2014,8,21,0,0.6675,0.631755556,0.544494382,0.113488764,48,266,314
18/02/14,"Clear, Few clouds, Partly cloudy",2014,2,22,0,0.402916667,0.410211111,0.405617978,0.456788764,17,101,118
24/08/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,8,8,0,0.6625,0.624533333,0.743370787,0.003370787,41,703,744
26/06/14,"Clear, Few clouds, Partly cloudy",2014,6,6,0,0.531666667,0.508888889,0.525617978,0.306365169,12,176,188
09/04/14,"Clear, Few clouds, Partly cloudy",2014,4,3,0,0.44375,0.443288889,0.302247191,0.1642,0,4,4
12/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,23,0,0.286666667,0.289366667,0.567865169,0.229517978,3,76,79
06/09/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,9,5,0,0.71125,0.670588889,0.844494382,0.198494382,3,35,38
12/12/13,"Clear, Few clouds, Partly cloudy",2013,12,18,0,0.302083333,0.333755556,0.571235955,0.100835955,8,350,358
01/05/13,"Clear, Few clouds, Partly cloudy",2013,5,1,0,0.425,0.4292,0.693370787,0.108994382,9,50,59
17/05/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,5,3,0,0.550833333,0.529644444,0.944494382,0.260441573,1,4,5
01/08/14,"Clear, Few clouds, Partly cloudy",2014,8,10,0,0.724166667,0.687355556,0.663370787,0.095217978,61,175,236
29/03/13,"Clear, Few clouds, Partly cloudy",2013,3,19,0,0.342083333,0.339411111,0.232247191,0.200741573,20,171,191
16/01/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,1,22,1,0.31,0.287144444,0.501235955,0.364941573,4,40,44
11/03/13,"Clear, Few clouds, Partly cloudy",2013,3,5,0,0.307083333,0.299011111,0.812247191,0.23401236,1,7,8
20/08/13,"Clear, Few clouds, Partly cloudy",2013,8,5,0,0.60125,0.5706,0.84011236,0.011235955,0,8,8
01/02/14,"Clear, Few clouds, Partly cloudy",2014,2,22,0,0.504166667,0.485911111,0.554494382,0.196247191,7,134,141
28/02/14,"Clear, Few clouds, Partly cloudy",2014,2,6,0,0.306666667,0.2877,0.456741573,0.33851236,1,100,101
28/09/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,9,19,0,0.630833333,0.628977778,0.508988764,0.264935955,38,470,508
18/10/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,10,1,0,0.470416667,0.463944444,0.883370787,0.011235955,4,7,11
08/09/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,9,3,0,0.67,0.6009,0.893370787,0.227270787,3,41,44
21/06/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,6,3,0,0.621666667,0.576355556,0.83,0.168694382,0,2,2
30/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,3,0,0.3225,0.350166667,0.496741573,0.008988764,0,5,5
15/10/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,10,10,0,0.60625,0.603122222,0.732247191,0.399335955,43,126,169
01/12/13,"Clear, Few clouds, Partly cloudy",2013,12,11,0,0.34875,0.325977778,0.496741573,0.264935955,7,95,102
28/02/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,2,5,0,0.344583333,0.378044444,0.931123596,0,1,5,6
19/03/14,"Clear, Few clouds, Partly cloudy",2014,3,0,0,0.480416667,0.471922222,0.823370787,0.108994382,4,19,23
13/02/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,2,14,0,0.408333333,0.4141,0.302247191,0.42801236,51,110,161
21/11/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,11,6,0,0.428333333,0.430311111,1.001123596,0.008988764,0,76,76
14/10/14,"Clear, Few clouds, Partly cloudy",2014,10,20,0,0.55125,0.526311111,0.738988764,0.231765169,48,199,247
19/10/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,10,10,0,0.522916667,0.511111111,0.88,0.500365169,14,110,124
27/03/14,"Clear, Few clouds, Partly cloudy",2014,3,23,0,0.360833333,0.349055556,0.376741573,0.202988764,5,59,64
23/08/14,"Clear, Few clouds, Partly cloudy",2014,8,5,0,0.63125,0.581911111,0.832247191,0.005617978,1,36,37
05/03/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,3,10,0,0.251666667,0.2676,0.603370787,0.01011236,12,75,87
09/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,19,0,0.35,0.313555556,0.762247191,0.339635955,11,124,135
27/07/14,"Clear, Few clouds, Partly cloudy",2014,7,17,0,0.8625,0.792344444,0.411123596,0.2836,101,599,700
17/06/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,6,8,0,0.604583333,0.563377778,0.841235955,0,28,427,455
12/07/13,"Clear, Few clouds, Partly cloudy",2013,7,22,0,0.81,0.740077778,0.46,0.137670787,44,151,195
10/04/13,"Clear, Few clouds, Partly cloudy",2013,4,14,0,0.5125,0.494244444,0.725617978,0.194,148,134,282
20/04/14,"Clear, Few clouds, Partly cloudy",2014,4,5,0,0.42875,0.426422222,0.941123596,0.004494382,1,24,25
25/12/13,"Clear, Few clouds, Partly cloudy",2013,12,19,0,0.325416667,0.337744444,0.572247191,0.139917978,2,14,16
06/07/13,"Clear, Few clouds, Partly cloudy",2013,7,16,0,0.77,0.736188889,0.703370787,0.259317978,57,218,275
03/04/14,"Clear, Few clouds, Partly cloudy",2014,4,18,0,0.610416667,0.609988889,0.262247191,0.172065169,139,661,800
02/08/13,"Clear, Few clouds, Partly cloudy",2013,8,7,0,0.727916667,0.673922222,0.615617978,0.291465169,15,321,336
20/05/13,"Clear, Few clouds, Partly cloudy",2013,5,6,0,0.46875,0.467833333,0.89011236,0.105623596,15,102,117
06/03/14,"Clear, Few clouds, Partly cloudy",2014,3,1,0,0.21125,0.210888889,0.445617978,0.261565169,0,6,6
07/06/14,"Clear, Few clouds, Partly cloudy",2014,6,6,0,0.470416667,0.465055556,0.885617978,0.113488764,5,165,170
16/08/14,"Clear, Few clouds, Partly cloudy",2014,8,4,0,0.623333333,0.591455556,0.741235955,0.229517978,2,3,5
18/06/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,6,8,0,0.54875,0.525755556,0.835617978,0.194,27,448,475
21/09/14,"Clear, Few clouds, Partly cloudy",2014,9,22,0,0.601666667,0.602566667,0.733370787,0.197370787,47,248,295
15/08/13,"Clear, Few clouds, Partly cloudy",2013,8,21,0,0.66125,0.625644444,0.66011236,0.195123596,34,151,185
12/10/14,"Clear, Few clouds, Partly cloudy",2014,10,2,0,0.40875,0.4241,0.66,0.100835955,0,17,17
19/07/14,"Clear, Few clouds, Partly cloudy",2014,7,16,0,0.850833333,0.7777,0.473370787,0.090723596,70,289,359
12/03/13,"Clear, Few clouds, Partly cloudy",2013,3,14,0,0.41,0.414655556,0.507865169,0.452294382,70,97,167
12/10/14,"Clear, Few clouds, Partly cloudy",2014,10,19,0,0.429583333,0.4292,0.413370787,0.226147191,40,453,493
08/12/13,"Clear, Few clouds, Partly cloudy",2013,12,1,0,0.269583333,0.228411111,0.81,0.367188764,1,7,8
08/11/13,"Clear, Few clouds, Partly cloudy",2013,11,10,0,0.42125,0.426422222,0.717865169,0.096341573,25,104,129
15/10/13,"Clear, Few clouds, Partly cloudy",2013,10,2,0,0.472083333,0.468944444,0.598988764,0.195123596,17,40,57
27/03/13,"Clear, Few clouds, Partly cloudy",2013,3,20,0,0.281666667,0.2877,0.368988764,0.169817978,7,51,58
17/02/14,"Clear, Few clouds, Partly cloudy",2014,2,10,0,0.34875,0.3232,0.714494382,0.29371236,13,104,117
15/10/13,"Clear, Few clouds, Partly cloudy",2013,10,19,0,0.510833333,0.490911111,0.518988764,0.141041573,61,177,238
17/02/13,"Clear, Few clouds, Partly cloudy",2013,2,9,0,0.3675,0.351277778,0.573370787,0.194,16,163,179
13/09/13,"Clear, Few clouds, Partly cloudy",2013,9,1,0,0.58125,0.553277778,0.831123596,0.11461236,4,6,10
01/12/14,"Clear, Few clouds, Partly cloudy",2014,12,5,0,0.241666667,0.260933333,0.875617978,0.098588764,1,13,14
19/12/13,"Clear, Few clouds, Partly cloudy",2013,12,15,0,0.385833333,0.408344444,0.46,0.17431236,24,136,160
19/04/14,"Clear, Few clouds, Partly cloudy",2014,4,18,0,0.610833333,0.635644444,0.434494382,0.0896,99,677,776
28/03/13,"Clear, Few clouds, Partly cloudy",2013,3,3,0,0.231666667,0.229522222,0.447865169,0.167570787,0,2,2
21/02/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,2,12,1,0.3325,0.333755556,0.665617978,0.194,26,68,94
26/12/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,12,12,0,0.23125,0.200333333,0.874494382,0.332894382,0,10,10
17/02/13,"Clear, Few clouds, Partly cloudy",2013,2,23,0,0.470833333,0.463388889,0.67,0.2985,4,41,45
21/01/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,1,11,0,0.182083333,0.2271,0.863370787,0.113488764,1,63,64
28/05/13,"Clear, Few clouds, Partly cloudy",2013,5,23,0,0.642083333,0.586911111,0.83,0.20411236,44,82,126
17/10/14,"Clear, Few clouds, Partly cloudy",2014,10,20,0,0.502083333,0.493688889,0.731235955,0.141041573,54,361,415
05/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,4,1,0.685,0.640288889,0.698988764,0.294835955,3,5,8
06/12/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,12,11,0,0.467916667,0.458388889,0.948988764,0.264935955,4,29,33
01/08/13,"Clear, Few clouds, Partly cloudy",2013,8,5,0,0.66125,0.6211,0.834494382,0.112365169,2,25,27
12/09/13,"Clear, Few clouds, Partly cloudy",2013,9,0,0,0.570416667,0.541966667,0.89011236,0.09971236,5,11,16
06/09/14,"Clear, Few clouds, Partly cloudy",2014,9,18,0,0.72375,0.696244444,0.706741573,0.254823596,74,761,835
28/05/14,"Clear, Few clouds, Partly cloudy",2014,5,23,1,0.722083333,0.713666667,0.745617978,0.172065169,22,61,83
08/02/13,"Clear, Few clouds, Partly cloudy",2013,2,23,0,0.125833333,0.107766667,0.338988764,0.33851236,3,9,12
17/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,12,0,0.401666667,0.424655556,0.871123596,0.008988764,21,212,233
